SoldPricePerSqft,PctForeclosured,PctIncreasing,Metro,County,Turnover,Month,PctDecreasing,ListingPricePerSqft,PctPriceReductions,ForeclosuresRatio,State,PriceToRentRatio,SaleToListRatio,ListingPrice,NumberForRent,SoldPrice,City,Year,Quarter
121.3669,0.767166667,35.45,Raleigh,Wake,15.940999999999999,7,40.55,0.0,0.0,0.8746,NC,0.0,0.0,0,0.0,241750.0,Morrisville,2008,3
117.1037,0.7143,24.64,Raleigh,Wake,15.3312,8,51.36,0.0,0.0,0.8895,NC,0.0,0.0,0,0.0,236000.0,Morrisville,2008,3
110.6295,1.1494,12.93,Raleigh,Wake,15.094000000000001,9,73.23,0.0,0.0,1.00075,NC,0.0,0.0,0,0.0,214800.0,Morrisville,2008,3
108.6953,0.6688,13.31,Raleigh,Wake,14.3825,10,71.19,121.63742690000001,0.0,1.112,NC,0.0,0.9622786759999999,263670,0.0,204450.0,Morrisville,2008,4
106.5,0.7132,8.44,Raleigh,Wake,13.5355,11,81.4,120.31139420000001,0.0,1.449,NC,0.0,0.9622786759999999,257900,0.0,200400.0,Morrisville,2008,4
106.5554,0.7576,4.37,Raleigh,Wake,13.1797,12,88.84,121.17203020000001,0.0,0.8537,NC,0.0,0.9622786759999999,275000,0.0,209700.0,Morrisville,2008,4
107.5591,0.80216,4.39,Raleigh,Wake,12.4344,1,91.03,120.9449982,0.0,0.89955,NC,0.0,0.9622786759999999,263990,0.0,205100.0,Morrisville,2009,1
114.3846,0.84672,5.87,Raleigh,Wake,11.9431,2,86.34,121.21212120000001,0.0,0.9454,NC,0.0,0.9622786759999999,260000,0.0,217150.0,Morrisville,2009,1
113.3191,0.89128,5.6,Raleigh,Wake,11.384,3,90.27,121.0550652,0.0,1.2299,NC,0.0,0.9622786759999999,259900,0.0,209150.0,Morrisville,2009,1
111.2838,0.93584,5.01,Raleigh,Wake,11.0622,4,92.92,121.21212120000001,0.0,1.5144,NC,0.0,0.9622786759999999,259900,0.0,206275.0,Morrisville,2009,2
111.53,0.9804,5.81,Raleigh,Wake,10.3276,5,90.9,119.978821,0.0,1.7989,NC,0.0,0.9622786759999999,267990,0.0,236375.0,Morrisville,2009,2
113.5578,2.472,6.0,Raleigh,Wake,9.6442,6,89.57,117.72274820000001,0.0,1.2592,NC,0.0,0.9622,259900,0.0,228250.0,Morrisville,2009,2
110.3015,1.4154,6.4,Raleigh,Wake,9.7613,7,89.78,116.81818179999999,0.0,1.4019,NC,0.0,0.9697,269900,0.0,221000.0,Morrisville,2009,3
109.0135,1.1168,6.04,Raleigh,Wake,9.7286,8,88.78,116.7144613,0.0,1.4647,NC,0.0,0.9736,259900,0.0,242450.0,Morrisville,2009,3
109.5464,2.0248,8.7,Raleigh,Wake,9.2288,9,83.1,114.40198159999998,0.0,1.7332,NC,0.0,0.9693,229900,0.0,218900.0,Morrisville,2009,3
111.3515,2.0535,9.69,Raleigh,Wake,8.2385,10,80.19,112.90130800000001,0.0,3.5006,NC,0.0,0.9621,225000,0.0,226375.0,Morrisville,2009,4
110.2226,1.0171,16.61,Raleigh,Wake,8.3144,11,69.29,110.84411580000001,0.0,2.9589,NC,0.0,0.9607,226250,0.0,218100.0,Morrisville,2009,4
106.6474,2.0238,16.29,Raleigh,Wake,8.3839,12,68.91,111.31725420000001,0.0,1.3881,NC,0.0,0.963768243,226720,0.0,212175.0,Morrisville,2009,4
104.7145,2.6013,17.5,Raleigh,Wake,8.3535,1,64.85,108.6864407,0.0,1.1309,NC,0.0,0.9668364859999999,205900,0.0,187900.0,Morrisville,2010,1
106.7726,5.0531,14.9,Raleigh,Wake,8.2942,2,68.65,109.25320890000002,9.4545,2.4195,NC,0.0,0.96990473,209900,26.0,211350.0,Morrisville,2010,1
108.7664,2.9054,23.03,Raleigh,Wake,8.6277,3,56.38,109.202454,11.6667,3.3267,NC,0.0,0.972972973,204000,32.0,220375.0,Morrisville,2010,1
109.3146,2.3872,33.43,Raleigh,Wake,9.1281,4,43.29,108.83084579999999,16.3987,1.8016,NC,0.0,0.9713,204750,35.0,212875.0,Morrisville,2010,2
110.5363,0.9211,23.58,Raleigh,Wake,9.5144,5,53.6,109.72001509999998,18.6544,1.3246,NC,0.0,0.9728,209900,38.0,215150.0,Morrisville,2010,2
109.6554,1.0703,19.28,Raleigh,Wake,10.2299,6,61.26,109.2016807,17.8273,0.8476,NC,0.0,0.9667,209900,34.0,209850.0,Morrisville,2010,2
108.1665,1.2195,17.84,Raleigh,Wake,9.787,7,62.05,109.53341429999999,18.2561,4.0133,NC,0.0,0.9569,215900,52.0,209200.0,Morrisville,2010,3
106.2108,1.4177,16.7,Raleigh,Wake,9.4707,8,67.02,110.75312120000001,16.5289,5.3059,NC,0.0,0.9631,219900,142.0,213000.0,Morrisville,2010,3
105.241,1.6159,15.75,Raleigh,Wake,9.3375,9,67.77,111.18266979999999,13.1783,4.6019,NC,0.0,0.9661076479999999,223170,153.0,208325.0,Morrisville,2010,3
105.30205,2.7981,17.92,Raleigh,Wake,11.294,10,63.97,111.1573689,13.4565,1.9982,NC,14.03,0.969115297,224900,138.0,219047.1154,Morrisville,2010,4
105.3631,1.8333,14.04,Raleigh,Wake,10.265999999999998,11,71.83,111.19703390000002,17.2414,2.2877,NC,13.96,0.972122945,239900,142.0,229769.2308,Morrisville,2010,4
103.7072,1.5264,16.97,Raleigh,Wake,10.2451,12,65.58,111.37142859999999,16.0,2.1432,NC,13.77,0.965561472,229000,161.0,224294.1176,Morrisville,2010,4
97.9992,1.2195,19.4,Raleigh,Wake,10.3088,1,63.7,111.18266979999999,9.621,2.8207,NC,13.65,0.9590000000000001,249900,167.0,214750.0,Morrisville,2011,1
98.3121,1.98315,11.48,Raleigh,Wake,10.2727,2,77.46,111.1573689,9.5368,3.285,NC,13.6,0.9569,239900,174.0,205900.0,Morrisville,2011,1
106.4508,2.7468,10.07,Raleigh,Wake,10.0407,3,78.08,111.75,10.2703,2.6477,NC,13.59,0.9579,240000,176.0,202650.0,Morrisville,2011,1
115.0139,2.5141,7.8,Raleigh,Wake,9.7978,4,82.13,112.53881990000001,13.1443,3.7713,NC,13.34,0.9626,243000,51.0,231325.0,Morrisville,2011,2
109.2407,2.4186,8.61,Raleigh,Wake,9.4555,5,78.71,112.0606061,13.9175,3.892,NC,13.29,0.9675,248380,50.0,228575.0,Morrisville,2011,2
104.5025,1.6688,11.18,Raleigh,Wake,8.8864,6,72.8,112.0606061,14.6993,2.0479,NC,13.21,0.9752,259900,54.0,208050.0,Morrisville,2011,2
100.7206,1.8863,10.34,Raleigh,Wake,8.5275,7,77.48,111.8881119,18.4932,2.3477,NC,13.18,0.9613,261990,68.0,222400.0,Morrisville,2011,3
103.3419,3.7102,11.87,Raleigh,Wake,8.5387,8,76.81,113.60342560000001,16.5254,2.1191,NC,12.97,0.9606,265000,75.0,215350.0,Morrisville,2011,3
100.6312,2.2159,12.38,Raleigh,Wake,8.6749,9,77.32,110.80508470000001,16.453,3.8455,NC,12.8,0.9596,250000,71.0,203250.0,Morrisville,2011,3
102.1353,1.4601,7.79,Raleigh,Wake,9.1174,10,83.96,112.10363500000001,15.3535,2.1387,NC,12.9,0.9682,250000,56.0,192225.0,Morrisville,2011,4
104.7151,0.7043,8.52,Raleigh,Wake,9.4238,11,83.77,113.09065929999998,14.3403,1.6438,NC,12.86,0.9664,249900,54.0,196375.0,Morrisville,2011,4
106.891,0.772566667,12.61,Raleigh,Wake,9.4545,12,76.24,113.548951,16.8565,3.1824,NC,12.83,0.966048272,252060,42.0,201450.0,Morrisville,2011,4
104.4545,0.840833333,17.94,Raleigh,Wake,9.5771,1,67.74,113.75162549999999,18.9845,2.9266,NC,12.75,0.965696544,249900,45.0,187301.9231,Morrisville,2012,1
102.01799999999999,0.9091,21.68,Raleigh,Wake,9.6218,2,61.61,114.48611509999998,12.9545,3.9179,NC,12.68,0.965344816,249900,66.0,173153.8462,Morrisville,2012,1
106.7762,1.8412,18.26,Raleigh,Wake,9.7423,3,64.23,114.13520630000001,10.9131,2.9095,NC,12.7,0.9724,249900,82.0,186735.2941,Morrisville,2012,1
107.6804,1.1161,32.21,Raleigh,Wake,9.3393,4,43.39,111.978283,12.0536,3.0869999999999997,NC,12.61,0.9766,249900,96.0,199125.0,Morrisville,2012,2
105.7423,1.5809,33.57,Raleigh,Wake,9.2898,5,43.87,114.95726499999999,10.5263,3.1204,NC,12.59,0.977,240000,115.0,200550.0,Morrisville,2012,2
102.6386,0.8537,37.77,Raleigh,Wake,9.3211,6,36.03,115.42792790000001,12.4088,4.9576,NC,12.47,0.9740000000000001,249900,98.0,188700.0,Morrisville,2012,2
102.9919,1.7944,39.34,Raleigh,Wake,9.4204,7,35.16,114.51863349999999,12.5326,6.1751,NC,12.36,0.9669,255000,65.0,186525.0,Morrisville,2012,3
102.6962,2.1628,61.8,Raleigh,Wake,9.3048,8,18.86,116.5501166,11.9241,5.8725,NC,12.34,0.9664,274900,126.0,187125.0,Morrisville,2012,3
105.7544,3.2973,67.05,Raleigh,Wake,9.0514,9,15.52,118.23956409999998,12.2159,4.4653,NC,12.44,0.9696,278990,187.0,197550.0,Morrisville,2012,3
106.5495,1.7872,71.57,Raleigh,Wake,8.9085,10,14.19,115.515873,14.1104,2.805,NC,12.61,0.9695,278990,197.0,200975.0,Morrisville,2012,4
105.8791,2.02995,77.42,Raleigh,Wake,8.6313,11,10.38,112.7067669,13.4228,3.6913,NC,12.72,0.9629,261990,208.0,217325.0,Morrisville,2012,4
105.6601,2.2727,64.57,Raleigh,Wake,7.8051,12,26.78,110.40376270000002,14.4628,2.0478,NC,12.7,0.9597,258000,235.0,197100.0,Morrisville,2012,4
101.2168,2.5525,71.85,Raleigh,Wake,7.6039,1,13.69,109.3926554,14.6018,1.4724,NC,12.75,0.96855,258000,216.0,183825.0,Morrisville,2013,1
103.3715,1.3549,79.4,Raleigh,Wake,7.4191,2,9.41,111.2030075,14.0351,0.897,NC,12.79,0.9774,249900,327.0,203525.0,Morrisville,2013,1
106.6747,1.134766667,85.73,Raleigh,Wake,7.6359,3,7.2,114.49534720000001,13.4146,4.0362,NC,12.86,0.9807,265000,112.0,204800.0,Morrisville,2013,1
109.2009,0.9146333329999999,84.01,Raleigh,Wake,7.6337,4,7.74,114.5702592,14.6341,5.2538,NC,12.83,0.9797,269900,149.0,214225.0,Morrisville,2013,2
111.4175,0.6945,80.64,Raleigh,Wake,7.7177,5,8.91,113.75162549999999,12.7737,4.4506,NC,12.86,0.9744,285900,257.0,213475.0,Morrisville,2013,2
113.8179,1.157,86.1,Raleigh,Wake,7.555,6,4.85,115.0269212,11.0738,2.7924,NC,12.88,0.981,304900,200.0,237825.0,Morrisville,2013,2
114.9863,0.6954,89.48,Raleigh,Wake,7.4672,7,4.05,113.7453875,12.3333,1.9432,NC,12.87,0.9843,299500,236.0,233125.0,Morrisville,2013,3
113.2365,0.8477,90.78,Raleigh,Wake,7.5243,8,3.79,117.9861111,15.1515,1.6721,NC,12.85,0.9873,299500,203.0,237175.0,Morrisville,2013,3
109.5832,1.0,92.57,Raleigh,Wake,7.5243,9,3.06,122.0809635,12.8378,3.3328,NC,12.93,0.9855,299500,115.0,219025.0,Morrisville,2013,3
108.9089,1.0231,91.96,Raleigh,Wake,7.6956,10,3.98,121.9142646,13.354000000000001,5.236000000000001,NC,12.99,0.9848,312990,99.0,214675.0,Morrisville,2013,4
112.8736,1.0462,91.69,Raleigh,Wake,7.7384,11,3.98,119.69111969999999,12.8931,3.0164,NC,13.09,0.9804,315990,138.0,213375.0,Morrisville,2013,4
113.6276,1.5224,86.34,Raleigh,Wake,7.667000000000001,12,6.43,119.14738929999999,10.6109,3.8137,NC,13.13,0.9801,328900,123.0,215925.0,Morrisville,2013,4
114.2223,0.9239,87.24,Raleigh,Wake,7.3958,1,5.55,119.91601680000001,9.7179,1.9905,NC,13.16,0.9708,318390,121.0,267100.0,Morrisville,2014,1
116.9002,1.6889,83.83,Raleigh,Wake,7.3387,2,7.39,120.8487915,8.9655,1.696,NC,12.98,0.9774,318840,111.0,265775.0,Morrisville,2014,1
113.7186,1.8343,83.51,Raleigh,Wake,7.1959,3,6.93,125.4656489,10.061,1.4231,NC,13.12,0.9843,328900,120.0,244350.0,Morrisville,2014,1
114.6754,1.0201,84.7,Raleigh,Wake,7.0388,4,7.48,123.19718780000001,11.1446,2.5275,NC,13.11,0.9811,319000,177.0,269475.0,Morrisville,2014,2
115.7142,1.7921,83.29,Raleigh,Wake,6.6391,5,8.89,123.99678970000001,11.1111,2.2767,NC,13.27,0.9846,317990,151.0,259375.0,Morrisville,2014,2
121.7028,2.5641,83.6,Raleigh,Wake,6.6248,6,9.38,125.3768165,11.6279,1.0974,NC,13.22,0.9885,290315,142.0,276750.0,Morrisville,2014,2
120.7084,1.7949,82.4,Raleigh,Wake,6.7961,7,9.92,128.8783842,10.9034,1.0956,NC,13.25,0.9865,289900,151.0,257350.0,Morrisville,2014,3
121.4844,2.081475,81.32,Raleigh,Wake,6.6533,8,11.27,127.9658232,11.1801,4.1799,NC,13.25,0.9817,299000,140.0,251350.0,Morrisville,2014,3
123.1087,2.36805,80.09,Raleigh,Wake,6.6676,9,12.02,128.5152439,12.8289,6.1425,NC,13.34,0.9807,299000,142.0,242350.0,Morrisville,2014,3
120.9897,2.654625,78.38,Raleigh,Wake,6.5106,10,12.89,127.7067922,16.2712,4.3074,NC,13.49,0.9811,289900,128.0,234200.0,Morrisville,2014,4
117.2939,2.9412,77.09,Raleigh,Wake,6.3107,11,13.49,125.86426909999999,15.942,2.4572,NC,13.6,0.9818,291990,91.0,229350.0,Morrisville,2014,4
115.3922,2.0588,77.25,Raleigh,Wake,6.2678,12,13.74,126.84010149999999,13.4921,0.8463,NC,13.65,0.982,284990,125.0,220875.0,Morrisville,2014,4
115.0422,7.5489999999999995,73.96,Raleigh,Wake,6.0822,1,15.89,125.5853659,9.4203,1.108966667,NC,13.54,0.98395,280990,151.0,228175.0,Morrisville,2015,1
117.57,6.2796,75.87,Raleigh,Wake,6.0822,2,14.63,127.51893940000001,5.5556,1.3716333330000001,NC,13.51,0.9859,275000,142.0,217900.0,Morrisville,2015,1
119.1171,4.4804,78.63,Raleigh,Wake,5.9823,3,12.97,0.0,0.0,1.6343,NC,13.53,0.0,0,162.0,217950.0,Morrisville,2015,1
119.3038,2.5926,80.33,Raleigh,Wake,6.0394,4,11.17,0.0,0.0,1.1440000000000001,NC,13.56,0.0,0,169.0,227100.0,Morrisville,2015,2
119.9135,1.2194,80.95,Raleigh,Wake,6.1679,5,10.89,0.0,0.0,0.99905,NC,13.53,0.0,0,178.0,236450.0,Morrisville,2015,2
122.3699,1.4358,81.52,Raleigh,Wake,6.3107,6,10.2,0.0,0.0,0.8541,NC,13.44,0.0,0,192.0,260700.0,Morrisville,2015,2
128.2554,2.861,93.09,Seattle,King,6.5264,1,3.12,0.0,0.0,2.5673,WA,0.0,0.0,0,0.0,227617.5,East Hill-Meridian,2004,1
132.3932,2.2339,93.73,Seattle,King,6.5711,2,2.87,0.0,0.0,3.0713,WA,0.0,0.0,0,0.0,227692.5,East Hill-Meridian,2004,1
135.9378,1.7758,95.51,Seattle,King,6.6495,3,1.84,0.0,0.0,1.7039,WA,0.0,0.0,0,0.0,226750.0,East Hill-Meridian,2004,1
137.759,2.5423,97.17,Seattle,King,6.7614,4,0.88,0.0,0.0,1.1801,WA,0.0,0.0,0,0.0,228465.0,East Hill-Meridian,2004,2
136.1918,1.3547,97.88,Seattle,King,6.9853,5,0.74,0.0,0.0,1.3091,WA,0.0,0.0,0,0.0,235935.0,East Hill-Meridian,2004,2
133.9853,1.8630000000000002,98.08,Seattle,King,7.2764,6,0.61,0.0,0.0,2.2668,WA,0.0,0.0,0,0.0,238050.0,East Hill-Meridian,2004,2
137.173,1.5883,98.08,Seattle,King,7.5227,7,0.84,0.0,0.0,1.9675,WA,0.0,0.0,0,0.0,246285.0,East Hill-Meridian,2004,3
137.2618,2.2141,97.3,Seattle,King,7.6906,8,1.26,0.0,0.0,1.6222,WA,0.0,0.0,0,0.0,249440.0,East Hill-Meridian,2004,3
139.2296,2.3301,97.31,Seattle,King,8.0376,9,0.97,0.0,0.0,1.4008,WA,0.0,0.0,0,0.0,250057.5,East Hill-Meridian,2004,3
140.2008,3.4831,97.65,Seattle,King,8.0936,10,0.91,0.0,0.0,0.7045,WA,0.0,0.0,0,0.0,252125.0,East Hill-Meridian,2004,4
140.775,3.8474,98.06,Seattle,King,8.3511,11,0.8,0.0,0.0,0.9039,WA,0.0,0.0,0,0.0,251467.5,East Hill-Meridian,2004,4
141.7798,3.1806,98.85,Seattle,King,8.3734,12,0.38,0.0,0.0,1.1932,WA,0.0,0.0,0,0.0,246662.5,East Hill-Meridian,2004,4
144.5685,2.7798,98.53,Seattle,King,8.5078,1,0.5,0.0,0.0,2.9589,WA,0.0,0.0,0,0.0,252212.5,East Hill-Meridian,2005,1
146.3058,4.2623,99.06,Seattle,King,8.3846,2,0.3,0.0,0.0,1.7913,WA,0.0,0.0,0,0.0,264185.0,East Hill-Meridian,2005,1
147.2869,3.9461,99.06,Seattle,King,8.5861,3,0.41,0.0,0.0,3.0357,WA,0.0,0.0,0,0.0,267310.0,East Hill-Meridian,2005,1
152.4083,3.1463,99.2,Seattle,King,8.7317,4,0.32,0.0,0.0,2.3456,WA,0.0,0.0,0,0.0,273780.0,East Hill-Meridian,2005,2
155.168,2.5554,99.46,Seattle,King,8.8548,5,0.24,0.0,0.0,1.9362,WA,0.0,0.0,0,0.0,274732.5,East Hill-Meridian,2005,2
157.3,1.2454,99.38,Seattle,King,9.269,6,0.42,0.0,0.0,1.4421,WA,0.0,0.0,0,0.0,280892.5,East Hill-Meridian,2005,2
160.8333,1.9248,99.41,Seattle,King,9.2018,7,0.39,0.0,0.0,0.7226,WA,0.0,0.0,0,0.0,286250.0,East Hill-Meridian,2005,3
161.766,2.6042,99.47,Seattle,King,9.3809,8,0.38,0.0,0.0,0.9236,WA,0.0,0.0,0,0.0,290050.0,East Hill-Meridian,2005,3
162.7257,2.5476,99.64,Seattle,King,9.1683,9,0.18,0.0,0.0,0.8685666670000001,WA,0.0,0.0,0,0.0,292945.5,East Hill-Meridian,2005,3
163.8024,2.0131,99.71,Seattle,King,9.1459,10,0.26,0.0,0.0,0.813533333,WA,0.0,0.0,0,0.0,292909.5,East Hill-Meridian,2005,4
169.8782,0.7247,99.68,Seattle,King,8.7876,11,0.24,0.0,0.0,0.7585,WA,0.0,0.0,0,0.0,290227.5,East Hill-Meridian,2005,4
164.4761,1.02025,99.7,Seattle,King,8.9108,12,0.23,0.0,0.0,1.9114,WA,0.0,0.0,0,0.0,300859.0,East Hill-Meridian,2005,4
158.6589,1.3158,99.66,Seattle,King,8.8772,1,0.25,0.0,0.0,1.1939,WA,0.0,0.0,0,0.0,297538.0,East Hill-Meridian,2006,1
165.0772,1.2459,99.59,Seattle,King,9.0003,2,0.27,0.0,0.0,1.1337,WA,0.0,0.0,0,0.0,309892.25,East Hill-Meridian,2006,1
171.6878,1.176,99.59,Seattle,King,8.9891,3,0.3,0.0,0.0,1.2145,WA,0.0,0.0,0,0.0,320777.6,East Hill-Meridian,2006,1
173.0469,1.048675,99.6,Seattle,King,8.9108,4,0.33,0.0,0.0,1.4453,WA,0.0,0.0,0,0.0,335921.9,East Hill-Meridian,2006,2
170.9013,0.92135,99.75,Seattle,King,8.8884,5,0.21,0.0,0.0,0.7255,WA,0.0,0.0,0,0.0,339297.25,East Hill-Meridian,2006,2
175.4726,0.794025,99.82,Seattle,King,8.7876,6,0.09,0.0,0.0,0.73055,WA,0.0,0.0,0,0.0,337664.25,East Hill-Meridian,2006,2
177.2978,0.6667,99.82,Seattle,King,8.81,7,0.09,0.0,0.0,0.7356,WA,0.0,0.0,0,0.0,340477.25,East Hill-Meridian,2006,3
174.1746,0.7623,99.84,Seattle,King,8.7093,8,0.09,0.0,0.0,1.9786,WA,0.0,0.0,0,0.0,340976.0,East Hill-Meridian,2006,3
178.9024,0.8579,99.76,Seattle,King,8.7764,9,0.12,0.0,0.0,1.2453,WA,0.0,0.0,0,0.0,343250.0,East Hill-Meridian,2006,3
188.3019,1.4039,99.69,Seattle,King,8.5973,10,0.21,0.0,0.0,0.9797,WA,0.0,0.0,0,0.0,347750.0,East Hill-Meridian,2006,4
190.607,2.1398,99.48,Seattle,King,8.519,11,0.28,0.0,0.0,0.7141,WA,0.0,0.0,0,0.0,338950.0,East Hill-Meridian,2006,4
188.5307,2.3433,99.17,Seattle,King,8.3958,12,0.43,0.0,0.0,0.739833333,WA,0.0,0.0,0,0.0,335800.0,East Hill-Meridian,2006,4
179.3754,2.9843,98.88,Seattle,King,8.2839,1,0.64,0.0,0.0,0.765566667,WA,0.0,0.0,0,0.0,341915.0,East Hill-Meridian,2007,1
177.4519,1.5988,98.66,Seattle,King,8.1719,2,0.68,0.0,0.0,0.7913,WA,0.0,0.0,0,0.0,347942.5,East Hill-Meridian,2007,1
179.39,1.4573,97.19,Seattle,King,8.0488,3,1.07,0.0,0.0,1.3787,WA,0.0,0.0,0,0.0,357492.5,East Hill-Meridian,2007,1
186.2093,1.3158,95.0,Seattle,King,7.6682,4,2.32,0.0,0.0,0.8147,WA,0.0,0.0,0,0.0,365250.0,East Hill-Meridian,2007,2
189.0481,1.34545,93.97,Seattle,King,7.3659,5,2.33,0.0,0.0,1.470866667,WA,0.0,0.0,0,0.0,369250.0,East Hill-Meridian,2007,2
186.2632,1.3751,87.35,Seattle,King,6.851,6,4.87,0.0,0.0,2.127033333,WA,0.0,0.0,0,0.0,355000.0,East Hill-Meridian,2007,2
186.9252,1.7067,80.06,Seattle,King,6.5935,7,8.57,0.0,0.0,2.7832,WA,0.0,0.0,0,0.0,364000.0,East Hill-Meridian,2007,3
186.7816,2.675,62.52,Seattle,King,6.3361,8,19.51,0.0,0.0,2.6736,WA,0.0,0.0,0,0.0,348650.0,East Hill-Meridian,2007,3
184.1008,1.4728,46.12,Seattle,King,5.9666,9,33.18,0.0,0.0,2.8163,WA,0.0,0.0,0,0.0,346350.0,East Hill-Meridian,2007,3
184.6857,1.43085,30.39,Seattle,King,5.8435,10,50.38,0.0,0.0,1.9409,WA,0.0,0.0,0,0.0,346250.0,East Hill-Meridian,2007,4
183.3492,1.3889,17.72,Seattle,King,5.8323,11,66.41,0.0,0.0,3.1097,WA,0.0,0.0,0,0.0,345165.0,East Hill-Meridian,2007,4
182.2706,3.1461,9.12,Seattle,King,5.6196,12,79.09,0.0,0.0,3.3019,WA,0.0,0.0,0,0.0,351835.0,East Hill-Meridian,2007,4
180.6172,1.9384,9.39,Seattle,King,5.5301,1,79.87,0.0,0.0,1.7512,WA,0.0,0.0,0,0.0,329650.0,East Hill-Meridian,2008,1
180.8559,2.1673,4.22,Seattle,King,5.5636,2,91.13,0.0,0.0,1.9532,WA,0.0,0.0,0,0.0,313250.0,East Hill-Meridian,2008,1
180.8431,3.4996,3.16,Seattle,King,5.4293,3,93.86,0.0,0.0,1.0384,WA,0.0,0.0,0,0.0,324250.0,East Hill-Meridian,2008,1
174.6323,2.1618,1.97,Seattle,King,5.3286,4,96.57,0.0,0.0,3.4845,WA,0.0,0.0,0,0.0,315975.0,East Hill-Meridian,2008,2
170.3711,1.978833333,1.28,Seattle,King,5.0487,5,98.22,0.0,0.0,3.6987,WA,0.0,0.0,0,0.0,309025.0,East Hill-Meridian,2008,2
168.248,1.7958666669999999,1.02,Seattle,King,4.7576,6,98.66,0.0,0.0,4.9485,WA,0.0,0.0,0,0.0,306750.0,East Hill-Meridian,2008,2
166.8183,1.6129,0.29,Seattle,King,4.6121,7,99.19,0.0,0.0,6.0582,WA,0.0,0.0,0,0.0,309225.0,East Hill-Meridian,2008,3
165.6921,7.7957,0.12,Seattle,King,4.3211,8,99.3,0.0,0.0,6.3598,WA,0.0,0.0,0,0.0,309482.5,East Hill-Meridian,2008,3
171.6376,8.8542,0.07,Seattle,King,4.2203,9,99.77,0.0,0.0,5.5223,WA,0.0,0.0,0,0.0,312092.5,East Hill-Meridian,2008,3
177.1913,10.8426,0.04,Seattle,King,4.086,10,99.9,160.4278075,0.0,6.3865,WA,0.0,0.9732356670000001,299999,0.0,321565.0,East Hill-Meridian,2008,4
167.6842,14.1818,0.01,Seattle,King,3.9628,11,99.93,158.1255561,0.0,7.1539,WA,0.0,0.9732356670000001,299500,0.0,320235.0,East Hill-Meridian,2008,4
161.5665,19.7267,0.03,Seattle,King,3.8733,12,99.97,159.3475646,0.0,4.5804,WA,0.0,0.965930306,300000,0.0,297250.0,East Hill-Meridian,2008,4
158.7433,25.3988,0.08,Seattle,King,3.8061,1,99.86,158.1255561,0.0,6.6846,WA,0.0,0.958624945,299950,0.0,288817.3077,East Hill-Meridian,2009,1
155.9201,31.0709,0.16,Seattle,King,3.571,2,99.79,156.9148936,0.0,4.5747,WA,0.0,0.951319583,289000,0.0,280384.6154,East Hill-Meridian,2009,1
155.8363,27.5663,0.18,Seattle,King,3.3024,3,99.78,156.4246975,0.0,3.6310000000000002,WA,0.0,0.9440142220000001,280000,0.0,278500.0,East Hill-Meridian,2009,1
155.7525,25.2353,0.22,Seattle,King,3.2912,4,99.71,152.5329736,0.0,3.693,WA,0.0,0.936708861,284950,0.0,276615.3846,East Hill-Meridian,2009,2
150.4846,23.0405,0.3,Seattle,King,3.3136,5,99.47,153.83333330000002,0.0,4.3092,WA,0.0,0.9467,279500,0.0,264117.6471,East Hill-Meridian,2009,2
153.4749,17.4384,0.22,Seattle,King,3.4336,6,99.51,148.6923077,0.0,4.4863,WA,0.0,0.9583,275900,0.0,266025.0,East Hill-Meridian,2009,2
146.0599,13.8257,0.66,Seattle,King,3.4842,7,98.89,145.4138702,0.0,6.6063,WA,0.0,0.9735,279950,0.0,260425.0,East Hill-Meridian,2009,3
151.8865,12.4432,0.84,Seattle,King,3.3834,8,98.7,148.35164840000002,0.0,7.5743,WA,0.0,0.9893,275000,0.0,257715.0,East Hill-Meridian,2009,3
149.1603,9.5278,1.11,Seattle,King,3.3877,9,98.32,152.5211864,0.0,6.4061,WA,0.0,0.987851605,274900,0.0,267065.0,East Hill-Meridian,2009,3
150.1357,9.1945,1.26,Seattle,King,3.5788,10,97.86,148.04479880000002,0.0,12.6309,WA,0.0,0.98640321,274950,0.0,266010.0,East Hill-Meridian,2009,4
151.8702,13.5926,2.26,Seattle,King,3.6748,11,96.62,148.04479880000002,0.0,11.1328,WA,0.0,0.984954815,265000,0.0,253225.0,East Hill-Meridian,2009,4
152.461972,24.6481,3.34,Seattle,King,3.7845,12,94.5,149.08333330000002,0.0,12.3666,WA,0.0,0.9704,265000,0.0,254668.75,East Hill-Meridian,2009,4
153.0537441,31.1111,2.05,Seattle,King,3.8263,1,95.99,148.8139535,0.0,9.1738,WA,0.0,0.980266667,264900,0.0,256112.5,East Hill-Meridian,2010,1
153.64551609999998,25.7576,2.13,Seattle,King,3.7854,2,95.81,146.4088398,17.8138,7.7045,WA,0.0,0.990133333,259950,13.0,257556.25,East Hill-Meridian,2010,1
154.2372881,26.1784,2.81,Seattle,King,3.8943,3,94.15,145.83333330000002,17.3745,6.581,WA,0.0,1.0,257995,13.0,259000.0,East Hill-Meridian,2010,1
148.3316,17.2643,6.53,Seattle,King,4.0577,4,86.3,145.0,16.1765,11.9226,WA,0.0,0.9943,258900,13.0,271294.1176,East Hill-Meridian,2010,2
150.1359,12.5335,5.02,Seattle,King,4.1809,5,89.76,144.379845,19.2029,11.5738,WA,0.0,0.9867,257995,13.0,269315.0,East Hill-Meridian,2010,2
145.6434,9.6326,6.54,Seattle,King,4.0991,6,86.05,141.0262646,19.573,9.3403,WA,0.0,0.9787,255000,13.0,263732.5,East Hill-Meridian,2010,2
